Mod:Item:MetaData, Localized Name
hbm:rbmk_pellet_hep241:3, Высокообогащенная плутониевая-241 топливная пеллета
hbm:rbmk_pellet_hep241:4, Высокообогащенная плутониевая-241 топливная пеллета
hbm:rbmk_pellet_hep241:5, Высокообогащенная плутониевая-241 топливная пеллета
hbm:rbmk_pellet_hep241:6, Высокообогащенная плутониевая-241 топливная пеллета
hbm:rbmk_pellet_hep241:7, Высокообогащенная плутониевая-241 топливная пеллета
hbm:rbmk_pellet_hep241:8, Высокообогащенная плутониевая-241 топливная пеллета
hbm:rbmk_pellet_hep241:9, Высокообогащенная плутониевая-241 топливная пеллета
hbm:rbmk_pellet_lea:0, Низкообогащенная америциевая топливная пеллета
hbm:rbmk_pellet_lea:1, Низкообогащенная америциевая топливная пеллета
hbm:rbmk_pellet_lea:2, Низкообогащенная америциевая топливная пеллета
hbm:rbmk_pellet_lea:3, Низкообогащенная америциевая топливная пеллета
hbm:rbmk_pellet_lea:4, Низкообогащенная америциевая топливная пеллета
hbm:rbmk_pellet_lea:5, Низкообогащенная америциевая топливная пеллета
hbm:rbmk_pellet_lea:6, Низкообогащенная америциевая топливная пеллета
hbm:rbmk_pellet_lea:7, Низкообогащенная америциевая топливная пеллета
hbm:rbmk_pellet_lea:8, Низкообогащенная америциевая топливная пеллета
hbm:rbmk_pellet_lea:9, Низкообогащенная америциевая топливная пеллета
hbm:rbmk_pellet_mea:0, Среднеобогащенная америциевая топливная пеллета
hbm:rbmk_pellet_mea:1, Среднеобогащенная америциевая топливная пеллета
hbm:rbmk_pellet_mea:2, Среднеобогащенная америциевая топливная пеллета
hbm:rbmk_pellet_mea:3, Среднеобогащенная америциевая топливная пеллета
hbm:rbmk_pellet_mea:4, Среднеобогащенная америциевая топливная пеллета
hbm:rbmk_pellet_mea:5, Среднеобогащенная америциевая топливная пеллета
hbm:rbmk_pellet_mea:6, Среднеобогащенная америциевая топливная пеллета
hbm:rbmk_pellet_mea:7, Среднеобогащенная америциевая топливная пеллета
hbm:rbmk_pellet_mea:8, Среднеобогащенная америциевая топливная пеллета
hbm:rbmk_pellet_mea:9, Среднеобогащенная америциевая топливная пеллета
hbm:rbmk_pellet_hea241:0, Высокообогащенная америциевая-241 топливная пеллета
hbm:rbmk_pellet_hea241:1, Высокообогащенная америциевая-241 топливная пеллета
hbm:rbmk_pellet_hea241:2, Высокообогащенная америциевая-241 топливная пеллета
hbm:rbmk_pellet_hea241:3, Высокообогащенная америциевая-241 топливная пеллета
hbm:rbmk_pellet_hea241:4, Высокообогащенная америциевая-241 топливная пеллета
hbm:rbmk_pellet_hea241:5, Высокообогащенная америциевая-241 топливная пеллета
hbm:rbmk_pellet_hea241:6, Высокообогащенная америциевая-241 топливная пеллета
hbm:rbmk_pellet_hea241:7, Высокообогащенная америциевая-241 топливная пеллета
hbm:rbmk_pellet_hea241:8, Высокообогащенная америциевая-241 топливная пеллета
hbm:rbmk_pellet_hea241:9, Высокообогащенная америциевая-241 топливная пеллета
hbm:rbmk_pellet_hea242:0, Высокообогащенная америциевая-242 топливная пеллета
hbm:rbmk_pellet_hea242:1, Высокообогащенная америциевая-242 топливная пеллета
hbm:rbmk_pellet_hea242:2, Высокообогащенная америциевая-242 топливная пеллета
hbm:rbmk_pellet_hea242:3, Высокообогащенная америциевая-242 топливная пеллета
hbm:rbmk_pellet_hea242:4, Высокообогащенная америциевая-242 топливная пеллета
hbm:rbmk_pellet_hea242:5, Высокообогащенная америциевая-242 топливная пеллета
hbm:rbmk_pellet_hea242:6, Высокообогащенная америциевая-242 топливная пеллета
hbm:rbmk_pellet_hea242:7, Высокообогащенная америциевая-242 топливная пеллета
hbm:rbmk_pellet_hea242:8, Высокообогащенная америциевая-242 топливная пеллета
hbm:rbmk_pellet_hea242:9, Высокообогащенная америциевая-242 топливная пеллета
hbm:rbmk_pellet_men:0, Среднеобогащенная нептуниевая топливная пеллета
hbm:rbmk_pellet_men:1, Среднеобогащенная нептуниевая топливная пеллета
hbm:rbmk_pellet_men:2, Среднеобогащенная нептуниевая топливная пеллета
hbm:rbmk_pellet_men:3, Среднеобогащенная нептуниевая топливная пеллета
hbm:rbmk_pellet_men:4, Среднеобогащенная нептуниевая топливная пеллета
hbm:rbmk_pellet_men:5, Среднеобогащенная нептуниевая топливная пеллета
hbm:rbmk_pellet_men:6, Среднеобогащенная нептуниевая топливная пеллета
hbm:rbmk_pellet_men:7, Среднеобогащенная нептуниевая топливная пеллета
hbm:rbmk_pellet_men:8, Среднеобогащенная нептуниевая топливная пеллета
hbm:rbmk_pellet_men:9, Среднеобогащенная нептуниевая топливная пеллета
hbm:rbmk_pellet_hen:0, Высокообогащенная нептуниевая топливная пеллета
hbm:rbmk_pellet_hen:1, Высокообогащенная нептуниевая топливная пеллета
hbm:rbmk_pellet_hen:2, Высокообогащенная нептуниевая топливная пеллета
hbm:rbmk_pellet_hen:3, Высокообогащенная нептуниевая топливная пеллета
hbm:rbmk_pellet_hen:4, Высокообогащенная нептуниевая топливная пеллета
hbm:rbmk_pellet_hen:5, Высокообогащенная нептуниевая топливная пеллета
hbm:rbmk_pellet_hen:6, Высокообогащенная нептуниевая топливная пеллета
hbm:rbmk_pellet_hen:7, Высокообогащенная нептуниевая топливная пеллета
hbm:rbmk_pellet_hen:8, Высокообогащенная нептуниевая топливная пеллета
hbm:rbmk_pellet_hen:9, Высокообогащенная нептуниевая топливная пеллета
hbm:rbmk_pellet_mox:0, МОКС топливная пеллета
hbm:rbmk_pellet_mox:1, МОКС топливная пеллета
hbm:rbmk_pellet_mox:2, МОКС топливная пеллета
hbm:rbmk_pellet_mox:3, МОКС топливная пеллета
hbm:rbmk_pellet_mox:4, МОКС топливная пеллета
hbm:rbmk_pellet_mox:5, МОКС топливная пеллета
hbm:rbmk_pellet_mox:6, МОКС топливная пеллета
hbm:rbmk_pellet_mox:7, МОКС топливная пеллета
hbm:rbmk_pellet_mox:8, МОКС топливная пеллета
hbm:rbmk_pellet_mox:9, МОКС топливная пеллета
hbm:rbmk_pellet_les:0, Низкообогащенная шрабидиевая топливная пеллета
hbm:rbmk_pellet_les:1, Низкообогащенная шрабидиевая топливная пеллета
hbm:rbmk_pellet_les:2, Низкообогащенная шрабидиевая топливная пеллета
hbm:rbmk_pellet_les:3, Низкообогащенная шрабидиевая топливная пеллета
hbm:rbmk_pellet_les:4, Низкообогащенная шрабидиевая топливная пеллета
hbm:rbmk_pellet_les:5, Низкообогащенная шрабидиевая топливная пеллета
hbm:rbmk_pellet_les:6, Низкообогащенная шрабидиевая топливная пеллета
hbm:rbmk_pellet_les:7, Низкообогащенная шрабидиевая топливная пеллета
hbm:rbmk_pellet_les:8, Низкообогащенная шрабидиевая топливная пеллета
hbm:rbmk_pellet_les:9, Низкообогащенная шрабидиевая топливная пеллета
hbm:rbmk_pellet_mes:0, Среднеобогащенная шрабидиевая топливная пеллета
hbm:rbmk_pellet_mes:1, Среднеобогащенная шрабидиевая топливная пеллета
hbm:rbmk_pellet_mes:2, Среднеобогащенная шрабидиевая топливная пеллета
hbm:rbmk_pellet_mes:3, Среднеобогащенная шрабидиевая топливная пеллета
hbm:rbmk_pellet_mes:4, Среднеобогащенная шрабидиевая топливная пеллета
hbm:rbmk_pellet_mes:5, Среднеобогащенная шрабидиевая топливная пеллета
hbm:rbmk_pellet_mes:6, Среднеобогащенная шрабидиевая топливная пеллета
hbm:rbmk_pellet_mes:7, Среднеобогащенная шрабидиевая топливная пеллета
hbm:rbmk_pellet_mes:8, Среднеобогащенная шрабидиевая топливная пеллета
hbm:rbmk_pellet_mes:9, Среднеобогащенная шрабидиевая топливная пеллета
